"Masseinheit";"Leistung";"Geschlecht";"Altersklasse";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020"
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"Altersklasse - Total";133.18;139.62;144.14;146.85;148.86;152.22;153.75;157.19;160.26;162.96;166.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"0-5 Jahre";4.44;4.53;5.08;4.60;4.17;4.23;4.21;5.01;4.85;5.19;15.46
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"6-10 Jahre";14.03;14.45;14.15;14.19;14.02;14.31;13.09;13.92;11.18;14.32;6.80
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"11-15 Jahre";32.85;31.63;30.84;31.27;32.27;33.73;32.30;31.00;14.80;31.23;63.38
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"16-20 Jahre";61.80;63.50;64.51;65.92;70.26;71.46;70.32;71.21;74.55;75.56;103.03
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"21-25 Jahre";44.98;46.85;48.26;49.32;51.91;54.43;54.53;58.58;63.39;62.02;54.31
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"26-30 Jahre";37.07;39.21;39.00;40.43;40.17;41.90;42.86;44.63;49.35;46.63;43.09
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"31-35 Jahre";38.19;38.32;38.75;38.01;36.31;37.35;38.15;39.00;42.97;40.13;42.23
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"36-40 Jahre";43.65;43.50;44.42;43.71;42.28;41.97;40.60;41.41;39.54;41.55;35.33
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"41-45 Jahre";42.96;45.11;46.86;48.07;48.18;50.21;49.74;49.94;46.83;51.51;48.78
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"46-50 Jahre";44.18;45.59;46.16;48.35;49.70;52.54;53.88;57.35;55.22;60.74;49.53
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"51-55 Jahre";50.37;52.92;53.42;55.06;55.31;56.85;56.53;58.94;64.98;60.93;55.00
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"56-60 Jahre";60.22;62.78;65.03;65.06;65.52;67.93;69.16;70.61;81.69;70.01;66.01
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"61-65 Jahre";69.36;73.16;78.25;81.41;84.26;86.37;87.36;89.39;90.92;89.93;90.08
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"66-70 Jahre";97.77;101.23;105.49;108.93;111.59;114.28;116.21;119.05;116.93;120.48;119.81
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"71-75 Jahre";184.56;186.11;191.85;191.50;192.25;196.03;200.15;204.55;209.35;209.40;210.85
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"76-80 Jahre";410.41;411.62;422.75;423.67;424.44;427.27;428.57;426.31;423.22;422.94;427.53
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"81-85 Jahre";962.09;976.99;996.00;982.62;979.81;982.55;983.22;986.29;993.01;983.84;985.50
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"86-90 Jahre";2058.13;2135.98;2192.61;2187.64;2173.46;2194.17;2173.01;2162.46;2151.41;2154.36;2180.42
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"91-95 Jahre";3866.45;4046.94;4056.13;4209.47;4155.11;4203.14;4123.74;4123.56;4121.05;4123.16;4277.38
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"96 und mehr Jahre";6191.21;6916.25;7077.40;7271.47;7458.25;7423.72;7112.74;7118.20;7052.50;7173.63;7395.08
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"Altersklasse - Total";93.16;97.32;100.84;103.39;105.48;108.43;109.59;113.27;115.92;119.32;122.71
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"0-5 Jahre";4.40;5.11;5.52;4.88;4.50;4.79;4.71;6.00;4.61;6.16;8.26
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"6-10 Jahre";17.41;17.93;17.27;17.29;18.10;17.43;16.24;16.82;12.67;17.36;4.45
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"11-15 Jahre";39.39;39.07;37.67;38.24;39.79;41.60;40.06;39.05;16.52;39.14;94.30
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"16-20 Jahre";70.90;72.24;72.53;75.73;83.10;82.87;80.79;84.14;94.42;89.61;131.37
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"21-25 Jahre";52.56;54.67;56.47;56.27;59.30;60.12;60.69;65.20;74.55;68.23;51.87
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"26-30 Jahre";43.46;45.92;46.22;47.35;47.45;49.31;49.15;51.61;56.73;54.08;51.99
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"31-35 Jahre";45.59;44.88;45.22;44.30;41.40;42.55;44.15;45.23;47.28;46.17;47.09
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"36-40 Jahre";51.72;51.20;52.44;52.10;49.49;48.13;46.17;46.94;45.08;47.49;43.36
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"41-45 Jahre";49.09;50.31;52.85;54.75;54.72;56.45;56.57;56.75;51.12;58.08;54.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"46-50 Jahre";49.16;51.42;51.84;54.16;54.79;57.54;57.41;61.40;59.18;65.46;55.26
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"51-55 Jahre";53.87;55.94;58.21;59.42;60.47;62.02;61.16;62.71;66.48;64.88;56.49
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"56-60 Jahre";64.58;66.56;67.95;68.68;68.37;70.83;73.13;75.36;88.38;75.13;69.88
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"61-65 Jahre";70.92;77.09;81.93;84.15;88.31;89.94;90.18;92.63;93.00;93.10;93.97
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"66-70 Jahre";94.62;97.99;102.27;106.54;110.22;111.38;113.47;118.44;112.86;121.28;122.39
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"71-75 Jahre";168.02;167.90;175.26;176.11;177.08;179.14;182.28;185.15;192.08;195.18;200.88
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"76-80 Jahre";328.58;337.17;344.22;344.79;351.26;354.64;351.88;354.40;352.86;361.39;364.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"81-85 Jahre";683.59;707.06;724.51;729.35;729.44;737.53;738.41;746.56;756.68;749.38;755.30
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"86-90 Jahre";1433.79;1476.70;1520.26;1528.25;1522.92;1567.84;1565.17;1545.82;1549.81;1566.14;1600.40
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"91-95 Jahre";2791.09;2885.29;2925.92;3031.01;2965.00;3015.86;2956.66;3021.95;3013.79;3011.19;3144.36
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"96 und mehr Jahre";4526.03;4986.96;5164.64;5412.07;5579.90;5593.52;5222.69;5207.72;5231.72;5414.06;5889.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"Altersklasse - Total";172.04;180.77;186.34;189.30;191.31;195.14;197.15;200.38;203.88;205.92;208.69
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"0-5 Jahre";4.48;3.91;4.61;4.30;3.83;3.63;3.67;3.97;5.11;4.15;23.06
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"6-10 Jahre";10.47;10.78;10.86;10.93;9.73;11.02;9.76;10.87;9.61;11.11;9.29
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"11-15 Jahre";25.98;23.79;23.63;23.90;24.33;25.44;24.13;22.52;13.00;22.87;30.62
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"16-20 Jahre";52.25;54.33;56.10;55.62;56.75;59.44;59.10;57.29;53.25;60.57;72.84
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"21-25 Jahre";37.21;38.80;39.80;42.17;44.29;48.53;48.09;51.64;51.59;55.44;56.89
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"26-30 Jahre";30.53;32.38;31.62;33.36;32.75;34.35;36.41;37.47;41.77;38.96;33.90
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"31-35 Jahre";30.75;31.71;32.18;31.60;31.11;32.03;32.02;32.66;38.57;33.96;37.26
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"36-40 Jahre";35.54;35.74;36.32;35.23;34.96;35.73;34.93;35.76;33.88;35.49;27.13
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"41-45 Jahre";36.76;39.86;40.84;41.32;41.54;43.87;42.80;43.05;42.49;44.87;43.47
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"46-50 Jahre";39.08;39.59;40.31;42.39;44.49;47.45;50.30;53.26;51.21;55.99;43.74
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"51-55 Jahre";46.79;49.83;48.54;50.60;50.03;51.55;51.78;55.07;63.44;56.92;53.48
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"56-60 Jahre";55.88;59.01;62.11;61.41;62.62;64.99;65.12;65.79;74.92;64.82;62.08
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"61-65 Jahre";67.85;69.35;74.69;78.76;80.34;82.91;84.63;86.22;88.87;86.81;86.24
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"66-70 Jahre";100.65;104.23;108.49;111.17;112.86;116.97;118.75;119.63;120.69;119.75;117.42
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"71-75 Jahre";198.35;201.37;205.90;204.71;205.40;210.82;216.04;221.87;224.80;222.12;219.76
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"76-80 Jahre";470.36;467.11;481.92;483.96;481.18;484.08;488.99;483.69;480.17;473.35;480.04
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"81-85 Jahre";1128.19;1140.73;1164.80;1143.29;1141.43;1144.29;1148.77;1151.07;1158.26;1150.45;1150.14
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"86-90 Jahre";2353.35;2450.26;2518.40;2513.51;2501.20;2515.91;2490.79;2494.10;2484.92;2487.65;2514.40
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"91-95 Jahre";4258.76;4481.21;4480.18;4654.00;4608.27;4658.81;4577.47;4556.29;4563.68;4579.54;4749.87
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"96 und mehr Jahre";6639.51;7439.22;7588.31;7764.51;7956.38;7914.55;7643.81;7658.10;7564.02;7682.16;7808.72
